precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
39,VASLUI,"ANEXA LA BISERICA „NAȘTEREA MAICII DOMNULUI” RĂŞCANI",481,ŞULETEA,166137,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:07:04",232,205,0,11,16,128,101,0,11,16,124,4,232,104,100,12,7,5
39,VASLUI,"CĂMINUL CULTURAL ”VIRGIL CARAIVAN” ŞULETEA",478,ŞULETEA,166137,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:27:26",898,850,0,12,36,518,470,0,12,36,489,29,968,450,260,149,28,52
39,VASLUI,"CREȘA FEDEȘTI",479,ŞULETEA,166137,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:29:37",482,456,1,6,19,268,242,1,6,19,245,23,502,234,118,62,50,15
39,VASLUI,"ŞCOALA PRIMARĂ ”DUMITRU BAHRIM”",480,ŞULETEA,166137,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:08:31",196,180,0,9,7,123,107,0,9,7,120,3,204,81,59,35,17,9
