precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NICHITOAE ADRIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","NASTASĂ NECULAI-PARTIDUL SOCIAL DEMOCRAT-voturi","OLTIANU OVIDIU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ MIHAI EMINESCU FILIOARA",150,AGAPIA,121108,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:41:52",831,823,1,2,5,488,481,0,2,5,476,12,900,412,54,387,35
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NICOLAE GRIGORESCU AGAPIA",149,AGAPIA,121108,3,PART,PRCNCT,P,P_SV,"2024-06-10 08:53:24",1430,1413,1,2,14,644,627,1,2,14,618,26,1500,856,23,510,85
29,NEAMŢ,"ŞCOALA NOUĂ VĂRATEC",152,AGAPIA,121108,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:47:32",727,681,1,1,44,481,436,0,1,44,400,36,800,364,33,315,52
29,NEAMŢ,"ŞCOALA PRIMARĂ SĂCĂLUŞEŞTI",151,AGAPIA,121108,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:29:08",561,556,1,3,1,302,298,0,3,1,286,12,630,332,37,215,34
