precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MUNTEANU NARCIS-PARTIDUL NAȚIONAL LIBERAL-voturi","PRUNDEANU-MICĂ CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi"
27,MEHEDINŢI,"PRIMĂRIA ŞOVARNA",273,ŞOVARNA,113698,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:09:33",1027,915,3,99,10,721,610,2,99,10,696,19,1004,264,323,373
