precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
34,SIBIU,"PRIMĂRIA COMUNEI LUDOȘ",295,LUDOŞ,144866,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:06:34",592,533,7,37,15,265,213,0,37,15,248,17,587,322,212,36
