precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","KOVACS ŞTEFAN-voturi"
32,"SATU MARE","CENTRU SOCIAL NADISU HODODULUI",213,HODOD,137844,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:19:33",688,657,1,8,22,376,346,0,8,22,361,15,700,324,3,12,345,1
32,"SATU MARE","SCOALA GIMNAZIALA GIURTELECU HODODULUI",211,HODOD,137844,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 00:24:42",422,395,0,7,20,285,258,0,7,20,268,17,500,215,81,174,8,5
32,"SATU MARE","SCOALA PRIMARA LELEI",212,HODOD,137844,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:00:09",488,472,0,6,10,276,260,0,6,10,264,12,500,224,2,14,242,6
32,"SATU MARE","SEDIUL PRIMARIEI COMUNEI HODOD",210,HODOD,137844,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:47:40",699,682,0,5,12,361,344,0,5,12,351,10,764,403,43,13,293,2
