precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"COPIL GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","MAILÁT GAVRIL-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","TORZ DUMITRU-FORȚA DREPTEI-voturi"
32,"SATU MARE","CLĂDIREA SCOLII",252,"ORAŞU NOU",138351,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:17:09",115,105,0,9,1,50,40,0,9,1,48,2,154,104,4,29,15
32,"SATU MARE","GRĂDINIȚĂ CU PROGRAM NORMAL",249,"ORAŞU NOU",138351,3,PART,PRCNCT,P,P_SV,"2024-06-11 19:18:04",339,319,1,7,12,184,165,0,7,12,173,11,370,186,16,139,18
32,"SATU MARE","GRĂDINIȚĂ CU PROGRAM NORMAL",250,"ORAŞU NOU",138351,2,PART,PRCNCT,P,P_SV,"2024-06-10 08:46:18",484,478,1,3,2,221,216,0,3,2,210,11,527,306,35,149,26
32,"SATU MARE","ŞCOALA CU CLASELE I-IV",251,"ORAŞU NOU",138351,2,PART,PRCNCT,P,P_SV,"2024-06-10 01:44:40",156,141,0,15,0,93,78,0,15,0,89,4,114,21,50,36,3
32,"SATU MARE","SCOALA GIMNAZIALA ORASU NOU SALA DE CLASĂ 1",247,"ORAŞU NOU",138351,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:24:36",711,673,1,4,33,423,385,1,4,33,397,26,776,353,20,376,1
32,"SATU MARE","SCOALA GIMNAZIALA ORASU NOU SALA DE CLASĂ 2",248,"ORAŞU NOU",138351,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:01:37",877,823,4,6,44,529,479,0,6,44,512,17,953,424,2,507,3
32,"SATU MARE","SCOALĂ PRIMARĂ REMETEA OAȘ",253,"ORAŞU NOU",138351,3,PART,PRCNCT,P,P_SV,"2024-06-11 20:23:25",447,410,2,13,22,290,255,0,13,22,277,13,474,184,9,238,30
