precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
37,TIMIŞ,"LICEUL TEORETIC ”ALEXANDRU MOCIONI ”CIACOVA",246,"ORAŞ CIACOVA",156357,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:12:50",1059,1010,0,26,23,570,521,0,26,23,541,29,1100,530,63,231,247
37,TIMIŞ,"PRIMĂRIA ORAȘULUI CIACOVA",245,"ORAŞ CIACOVA",156357,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:32:15",1329,1302,2,24,1,723,698,0,24,1,694,29,1400,677,59,320,315
37,TIMIŞ,"ȘCOALA PRIMARĂ CEBZA",247,"ORAŞ CIACOVA",156357,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:15:00",660,643,0,13,4,337,320,0,13,4,323,14,700,363,35,153,135
37,TIMIŞ,"ȘCOALA PRIMARĂ MACEDONIA",248,"ORAŞ CIACOVA",156357,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:41:15",400,391,1,8,0,241,233,0,8,0,233,8,433,192,12,87,134
37,TIMIŞ,"ŞCOALA PRIMARĂ OBAD",249,"ORAŞ CIACOVA",156357,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:22:10",544,531,0,11,2,364,351,0,11,2,353,11,600,236,39,212,102
37,TIMIŞ,"ŞCOALA PRIMARĂ PETROMAN",250,"ORAŞ CIACOVA",156357,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:57:42",630,605,1,23,1,374,350,0,23,1,361,13,700,326,29,224,108
