precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"COLCEAG ANTONEL-PARTIDUL SOCIAL DEMOCRAT-voturi","DOBRE CORNEL-UNIUNEA SALVAȚI ROMÂNIA-voturi","NIŢESCU NICOLAE-PARTIDUL NAȚIONAL LIBERAL-voturi"
9,BRĂILA,"CĂMINUL CULTURAL MĂGURENI",203,MĂRAŞU,43493,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:58:48",399,395,0,2,2,230,226,0,2,2,212,18,450,220,116,7,89
9,BRĂILA,"CĂMINUL CULTURAL MĂRAȘU",201,MĂRAŞU,43493,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:11:38",717,708,0,5,4,464,455,0,5,4,446,18,800,336,292,13,141
9,BRĂILA,"ȘCOALA GIMNAZIALĂ ȚĂCĂU",205,MĂRAŞU,43493,2,PART,PRCNCT,P,P_SV,"2024-06-10 09:40:21",507,496,0,4,7,365,354,0,4,7,341,24,520,155,224,4,113
9,BRĂILA,"ȘCOALA PRIMARA BĂNDOIU",202,MĂRAŞU,43493,2,PART,PRCNCT,P,P_SV,"2024-06-10 09:15:02",317,314,0,1,2,220,217,0,1,2,208,12,324,104,180,7,21
9,BRĂILA,"ȘCOALA PRIMARA PLOPI",204,MĂRAŞU,43493,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:46:06",128,124,0,4,0,80,76,0,4,0,77,3,140,60,44,3,30
