precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
41,VRANCEA,"GRADINITA NR 1",360,VULTURU,178821,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:25:44",1277,1263,0,10,4,415,405,0,6,4,388,27,1390,975,19,69,36,216,48
41,VRANCEA,"SCOALA BOTARLAU",361,VULTURU,178821,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:16:46",1212,1192,1,6,13,403,384,0,6,13,391,12,1332,929,12,82,70,198,29
41,VRANCEA,"SCOALA GENERALA VULTURU",359,VULTURU,178821,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:43:36",1254,1248,0,0,6,420,414,0,0,6,405,15,1384,964,27,66,48,226,38
41,VRANCEA,"SCOALA GENERALA VULTURU",358,VULTURU,178821,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:56:21",1260,1246,2,4,8,454,442,0,4,8,419,35,1387,933,39,65,34,244,37
41,VRANCEA,"SCOALA HANGULESTI",362,VULTURU,178821,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 13:47:10",912,893,0,6,13,428,410,0,6,12,406,22,984,556,7,39,36,282,42
41,VRANCEA,"SCOALA MALURI",363,VULTURU,178821,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:29:33",410,396,0,5,9,187,173,0,5,9,174,13,447,260,3,9,50,108,4
41,VRANCEA,"SCOALA VADU ROSCA",364,VULTURU,178821,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:56:22",527,519,0,6,2,191,183,0,6,2,179,12,575,384,0,49,20,79,31
