precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
41,VRANCEA,"CĂMIN CULTURAL TĂTĂRANU",300,TĂTĂRANU,177986,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:35:32",1150,1106,0,9,35,558,514,0,9,35,537,21,1219,661,368,114,55
41,VRANCEA,"FOSTA SCOALA GENERALA BORDEASCA NOUA",301,TĂTĂRANU,177986,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:28:53",349,320,0,16,13,170,141,0,16,13,152,18,364,194,116,28,8
41,VRANCEA,"FOSTA SCOALA GENERALA MARTINESTI",304,TĂTĂRANU,177986,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:10:34",522,504,2,4,12,277,259,2,4,12,248,11,554,295,180,56,12
41,VRANCEA,"FOSTA SCOALA GENERALA NR. 1 BORDEASCA VECHE",303,TĂTĂRANU,177986,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:57:00",839,829,0,1,9,412,402,0,1,9,392,20,922,510,249,128,15
41,VRANCEA,"FOSTA SCOALA PRIMARA VIJIITOAREA",305,TĂTĂRANU,177986,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:00:43",99,89,0,10,0,99,89,0,10,0,96,3,186,87,54,34,8
41,VRANCEA,"SCOALA GIMNAZIALA NR. 2 BORDEASCA VECHE",302,TĂTĂRANU,177986,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:15:32",604,585,0,7,12,313,294,0,7,12,300,13,644,331,213,72,15
