precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SZABÓ LEVENTE-GYÖRGY-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
33,SĂLAJ,"PRIMĂRIA COMUNEI CAMĂR",103,CAMĂR,140440,2,PART,PRCNCT,P,P_SV,"2024-06-10 03:03:37",1312,1244,2,4,62,876,809,1,4,62,835,41,1428,552,835
