precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FARA PETRU-PARTIDUL SOCIAL DEMOCRAT-voturi","FLOREA WALTER-PARTIDUL NAȚIONAL LIBERAL-voturi","MALDEA SILVIU-ION-FORȚA DREPTEI-voturi","GALBEN NICOLAE-DAN-voturi"
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ TÂRNOVA",335,TÂRNOVA,54350,1,PART,PRCNCT,P,P_SV,"2024-06-10 16:13:22",1530,1379,0,113,38,1028,877,0,113,38,1012,16,1519,491,284,413,282,33
