precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ZSIGMOND PÁL-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
28,MUREŞ,"PRIMĂRIA COMUNEI SĂRĂȚENI",498,SĂRĂŢENI,120496,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:15:56",1289,1280,2,2,5,580,573,0,2,5,541,39,1418,838,541
