precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"OLTEAN PÉTER-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","OLTYAN KAROLY-IOZSEF-PARTIDUL SOCIAL DEMOCRAT-voturi","NYAGUI ANDREI-PARTIDUL NAȚIONAL LIBERAL-voturi"
4,BACĂU,"CĂMIN CULTURAL FĂGET",360,GHIMEŞ-FĂGET,22718,2,PART,PRCNCT,P,P_SV,"2024-06-10 06:50:04",1106,1102,0,4,0,605,601,0,4,0,574,31,1200,595,414,139,21
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-IV FĂGETUL DE SUS",362,GHIMEŞ-FĂGET,22718,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:16:13",202,198,1,3,0,121,118,0,3,0,114,7,300,179,76,34,4
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-IV RĂCHITIŞ",364,GHIMEŞ-FĂGET,22718,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:35:40",196,187,0,8,1,115,106,0,8,1,113,2,200,85,29,78,6
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII BOLOVĂNIŞ",361,GHIMEŞ-FĂGET,22718,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:18:17",708,706,0,2,0,343,341,0,2,0,328,15,803,460,181,109,38
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII GHIMEŞ",363,GHIMEŞ-FĂGET,22718,2,PART,PRCNCT,P,P_SV,"2024-06-10 05:33:07",900,894,0,6,0,538,532,0,6,0,522,16,900,362,447,59,16
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII TĂRHĂUŞI",365,GHIMEŞ-FĂGET,22718,2,PART,PRCNCT,P,P_SV,"2024-06-10 06:06:55",629,624,0,5,0,309,304,0,5,0,290,19,688,379,170,107,13
