precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"LUPU IULIAN-DANIEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","KOLLER GABRIEL-ADRIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","BROCIA IULIAN-PETRU-PARTIDUL SOCIAL DEMOCRAT-voturi","CRAINIC TEODORA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
37,TIMIŞ,"CAMIN CULTURAL UNIP",537,"SACOŞU TURCESC",158449,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:20:19",208,195,0,12,1,133,120,0,12,1,126,7,200,67,22,49,53,2
37,TIMIŞ,"CĂMINUL CULTURAL ICLODA",533,"SACOŞU TURCESC",158449,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:36:47",268,234,0,24,10,183,149,0,24,10,179,4,270,87,14,83,69,13
37,TIMIŞ,"CLADIREA COMUNEI SACOSU TURCESC ( FOSTA SCOALA PRIMARA STAMORA ROMANA )",535,"SACOŞU TURCESC",158449,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:15:26",243,222,0,19,2,141,120,0,19,2,136,5,300,159,40,48,43,5
37,TIMIŞ,"SCOALA GIMNAZIALA SACOSU TURCESC",531,"SACOŞU TURCESC",158449,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:42:30",942,823,3,97,19,680,564,0,97,19,665,15,850,170,20,266,366,13
37,TIMIŞ,"ŞCOALA GIMNAZIALA ULIUC",536,"SACOŞU TURCESC",158449,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:23:06",634,619,0,11,4,369,354,0,11,4,351,18,675,306,41,150,145,15
37,TIMIŞ,"ŞCOALA PRIMARA BERINI",532,"SACOŞU TURCESC",158449,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:51:04",450,419,0,31,0,265,234,0,31,0,245,20,450,185,24,140,76,5
37,TIMIŞ,"ŞCOALA PRIMARA OTVESTI",534,"SACOŞU TURCESC",158449,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:24:27",311,287,1,17,6,187,164,0,17,6,183,4,350,163,54,48,80,1
