precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MĂRCULESCU VASILE-PETRICĂ-PARTIDUL SOCIAL DEMOCRAT-voturi"
38,TULCEA,"ŞCOALA GIMNAZIALĂ ”MAIOR IOAN MURGESCU”",183,SMÂRDAN,161286,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:33:41",867,848,0,2,17,468,449,0,2,17,446,22,954,486,446
