precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
12,CĂLĂRAŞI,"GRĂDINIȚA CU PROGRAM NORMAL NR.2 CUNEȘTI",147,GRĂDIŞTEA,93664,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 09:07:49",699,666,0,22,11,504,471,0,22,11,457,18,739,264,112,310,35
12,CĂLĂRAŞI,"ŞCOALA BOGATA",146,GRĂDIŞTEA,93664,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:05:28",514,487,0,13,14,347,320,0,13,14,329,4,538,205,76,236,17
12,CĂLĂRAŞI,"ŞCOALA VECHE",145,GRĂDIŞTEA,93664,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 13:18:19",1788,1738,1,34,15,1148,1099,0,34,15,1117,29,1959,813,121,910,86
12,CĂLĂRAŞI,"ŞCOALA VECHE",148,GRĂDIŞTEA,93664,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:50:32",1067,1009,0,20,38,683,625,0,20,38,667,16,1101,418,294,291,82
