precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"HAGICALIL DENIS-UNIUNEA SALVAȚI ROMÂNIA-voturi","SCÎNTEIE VLADIMIR-PARTIDUL NAȚIONAL LIBERAL-voturi","GHEORGHE STELIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","CHITUC CONSTANTIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TRANDAFIR DANIELA-ANDREEA-PARTIDUL S.O.S. ROMÂNIA-voturi"
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL TOPRAISAR",543,TOPRAISAR,63072,1,PROV,PRCNCT,P,P_SV,"2024-06-10 07:55:03",1409,1384,2,19,4,765,742,0,19,4,744,21,1528,763,17,224,342,119,42
14,CONSTANŢA,"ȘCOALA I-IV POTÂRNICHEA",547,TOPRAISAR,63072,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:45:59",406,397,0,9,0,210,201,0,9,0,208,2,437,227,8,51,82,36,31
14,CONSTANŢA,"ȘCOALA I-VIII BIRUINȚA",545,TOPRAISAR,63072,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:17:57",681,667,0,14,0,352,338,0,14,0,344,8,732,328,9,184,78,33,40
14,CONSTANŢA,"ȘCOALA I-VIII MOVILIȚA",546,TOPRAISAR,63072,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:02:38",1003,986,0,10,7,523,506,0,10,7,504,19,1087,564,45,119,205,98,37
14,CONSTANŢA,"ȘCOALA VECHE TOPRAISAR",544,TOPRAISAR,63072,1,PROV,PRCNCT,P,P_SV,"2024-06-10 08:55:04",1631,1619,0,6,6,919,907,0,6,6,889,28,1781,854,21,284,386,147,51
