precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
17,DOLJ,"SALA DE SPORT",464,RAST,73905,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:51:12",1327,1290,1,35,1,786,750,0,35,1,730,56,1400,609,570,160
17,DOLJ,"ȘCOALA GIMNAZIALĂ „GHEORGHE JIENESCU”” RAST - SALA DE SPORT",463,RAST,73905,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:35:45",1628,1563,0,51,14,1159,1094,0,51,14,1113,46,1736,577,807,306
