precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
4,BACĂU,"FOSTUL LOCAL AL ŞCOLII CAPOTEŞTI",395,HURUIEŞTI,23047,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:25:56",151,138,0,13,0,98,85,0,13,0,94,4,200,102,13,81
4,BACĂU,"FOSTUL LOCAL AL ŞCOLII PERCHIU",398,HURUIEŞTI,23047,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:30:42",110,107,0,3,0,63,60,0,3,0,61,2,101,38,24,37
4,BACĂU,"FOSTUL LOCAL AL ŞCOLII PRADAIŞ",399,HURUIEŞTI,23047,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:54:56",256,254,0,2,0,143,141,0,2,0,139,4,300,157,19,120
4,BACĂU,"LOCALUL ŞCOLII FUNDOAIA",396,HURUIEŞTI,23047,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:12:04",294,288,0,6,0,154,148,0,6,0,153,1,300,146,15,138
4,BACĂU,"LOCALUL ŞCOLII OCHENI",397,HURUIEŞTI,23047,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:58:29",258,250,0,8,0,147,139,0,8,0,142,5,308,161,15,127
4,BACĂU,"PRIMĂRIA HURUIEŞTI",393,HURUIEŞTI,23047,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:13:31",525,522,0,3,0,300,297,0,3,0,282,18,500,200,60,222
4,BACĂU,"SEDIUL PRIMARIEI COMUNEI HURUIESTI, JUDETUL BACAU",394,HURUIEŞTI,23047,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:27:50",116,115,0,1,0,57,56,0,1,0,56,1,100,43,22,34
