precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"LESENCIUC GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","COSINSCHI MIHAI-PARTIDUL NAȚIONAL LIBERAL-voturi"
35,SUCEAVA,"CAMINUL CULTURAL SAT BREAZA",239,BREAZA,147205,6,PART,PRCNCT,P,P_SV,"2024-06-10 06:09:57",1234,1208,0,1,25,615,589,0,1,25,598,17,1356,741,556,42
