precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
19,GIURGIU,"CĂMIN CULTURAL VEDEA",244,VEDEA,105909,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 11:35:02",795,711,0,56,28,688,604,0,56,28,591,97,765,77,156,383,52
19,GIURGIU,"ŞCOALA GIMNAZIALA ”APOSTOL ARSACHE” VEDEA",245,VEDEA,105909,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 11:49:17",778,695,0,45,38,563,480,0,45,38,544,19,796,233,145,340,59
19,GIURGIU,"ŞCOALA JAPCA",243,VEDEA,105909,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 11:22:59",670,605,1,32,32,501,437,0,32,32,457,44,696,195,111,311,35
