precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
22,HUNEDOARA,"CĂMINUL CULTURAL DĂBÂCA",489,TOPLIŢA,91535,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:23:46",147,101,0,43,3,122,77,0,43,2,114,8,136,14,29,36,3,4,42
22,HUNEDOARA,"CĂMINUL CULTURAL DEALU MIC",490,TOPLIŢA,91535,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:41:13",51,35,0,16,0,39,23,0,16,0,38,1,52,13,20,5,5,0,8
22,HUNEDOARA,"CĂMINUL CULTURAL TOPLIȚA",488,TOPLIŢA,91535,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:08:24",206,149,0,54,3,162,105,0,54,3,158,4,178,16,34,20,26,3,75
22,HUNEDOARA,"CĂMINUL CULTURAL VĂLARI",492,TOPLIŢA,91535,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:25:41",51,25,0,24,2,48,22,0,24,2,48,0,52,4,25,7,2,4,10
22,HUNEDOARA,"ȘCOALA PRIMARĂ HĂȘDĂU",491,TOPLIŢA,91535,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:54:06",329,279,0,45,5,284,234,0,45,5,271,13,334,41,134,65,22,0,50
