precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
8,BRAŞOV,"PRIMĂRIA COMUNEI MOIECIU",386,MOIECIU,41471,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:17:14",1258,1224,3,9,22,895,864,0,9,22,869,26,1300,405,241,74,340,13,201
8,BRAŞOV,"PRIMĂRIA COMUNEI MOIECIU",385,MOIECIU,41471,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:36:42",1082,1075,1,2,4,700,694,0,2,4,666,34,1200,500,237,65,236,10,118
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ MĂGURA",387,MOIECIU,41471,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:34:45",399,391,1,5,2,269,261,1,5,2,255,14,400,131,73,9,136,7,30
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ MOIECIU DE SUS",388,MOIECIU,41471,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:12:24",792,782,1,9,0,507,498,0,9,0,494,13,900,393,126,15,193,13,147
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ PEȘTERA",389,MOIECIU,41471,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:30:42",339,325,0,11,3,214,200,0,11,3,208,6,398,89,39,19,63,28,59
