precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
30,OLT,"LICEUL ”ŞTEFAN DIACONESCU” POTCOAVA",109,"ORAŞ POTCOAVA",128374,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:05:27",1129,1107,0,12,10,850,828,0,12,10,792,58,1254,404,509,199,24,60
30,OLT,"LICEUL ”ŞTEFAN DIACONESCU” POTCOAVA",108,"ORAŞ POTCOAVA",128374,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 09:14:09",1188,1163,2,14,9,845,821,1,14,9,812,33,1297,396,460,239,52,61
30,OLT,"ŞCOALA CU CLASELE. I-IV FĂLCOIENI",107,"ORAŞ POTCOAVA",128374,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:29:41",826,804,0,17,5,570,548,0,17,5,557,13,907,337,320,162,46,29
30,OLT,"ŞCOALA GENERALĂ SINEŞTI",110,"ORAŞ POTCOAVA",128374,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 10:09:10",1514,1486,3,14,11,1114,1087,2,14,11,1081,33,1680,566,670,264,116,31
