precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NEACŞU GABRIEL-PARTIDUL NAȚIONAL LIBERAL-voturi","TĂNASE ION-PARTIDUL SOCIAL DEMOCRAT-voturi","GHERGHIŞAN ADRIAN-FORȚA DREPTEI-voturi"
38,TULCEA,"GRĂDINIŢA DE COPII OSTROV",171,OSTROV,161106,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:02:26",1555,1504,2,13,36,885,836,0,13,36,854,31,1664,779,403,368,83
