precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
18,GALAŢI,"SCOALA GENERALA MĂCIŞENI",263,CORNI,76004,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:41:32",654,623,1,15,15,437,406,1,15,15,415,22,710,273,216,148,38,13
18,GALAŢI,"SCOALA GENERALA URLEŞTI",264,CORNI,76004,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:55:25",368,345,0,14,9,368,345,0,14,9,254,3,381,124,68,19,4,163
18,GALAŢI,"SCOALA NOUA - SAT CORNI",262,CORNI,76004,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:12:32",705,671,0,14,20,462,428,0,14,20,453,9,730,268,348,58,5,42
