precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","FORȚA DREPTEI-voturi"
30,OLT,"GRĂDINIŢA MILCOVENI",161,CORBU,126326,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:18:55",367,323,0,28,16,309,265,0,28,16,297,12,368,59,118,154,23,2
30,OLT,"ŞCOALA GIMNAZIALĂ BUZEŞTI",160,CORBU,126326,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:39:11",502,454,0,24,24,421,373,0,24,24,410,11,578,157,261,119,29,1
30,OLT,"ŞCOALA GIMNAZIALĂ CORBU",159,CORBU,126326,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 15:43:06",873,795,0,31,47,578,500,0,31,47,561,17,988,410,212,303,37,9
