precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
3,ARGEŞ,"CĂMIN CULTURAL LĂZĂREŞTI",465,"SCHITU GOLEŞTI",18670,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 14:05:54",1775,1765,0,8,2,977,967,0,8,2,912,65,1930,953,168,127,487,130
3,ARGEŞ,"CLĂDIREA SOCIAL CULTURALĂ",464,"SCHITU GOLEŞTI",18670,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:44:40",1529,1525,1,1,2,814,811,0,1,2,779,35,1680,866,171,101,353,154
3,ARGEŞ,"GRĂDINIȚA VALEA PECHII",466,"SCHITU GOLEŞTI",18670,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:20:18",728,724,0,2,2,381,377,0,2,2,354,27,800,419,112,50,161,31
