precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL GLOGOVEANU",378,ŞELARU,68887,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:32:34",534,528,0,6,0,312,306,0,6,0,306,6,580,268,203,11,81,11
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL ȘELARU",376,ŞELARU,68887,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:08:51",641,631,1,9,0,420,411,0,9,0,405,15,690,270,135,24,192,54
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ FIERBINȚI",377,ŞELARU,68887,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:53:56",1173,1158,0,15,0,829,814,0,15,0,796,33,1277,448,637,54,95,10
