precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
33,SĂLAJ,"CAMIN CULTURAL ALEUS",168,HALMĂŞD,141312,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:06:15",230,214,0,9,7,163,147,0,9,7,159,4,250,87,2,78,74,5
33,SĂLAJ,"CAMIN CULTURAL HALMASD",167,HALMĂŞD,141312,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:43:43",832,807,1,4,20,541,517,0,4,20,520,21,890,349,22,232,248,18
33,SĂLAJ,"ȘCOALA NOUĂ DRIGHIU",170,HALMĂŞD,141312,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:45:54",301,286,0,9,6,190,175,0,9,6,184,6,330,140,2,98,55,29
33,SĂLAJ,"ȘCOALA VECHE",169,HALMĂŞD,141312,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:57:51",434,423,1,4,6,281,270,1,4,6,266,15,469,188,4,122,114,26
