precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TICA IULIAN-GEORGEL-PARTIDUL SOCIAL DEMOCRAT-voturi","GIURGEA MIRELA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ILIE MIHAI-PARTIDUL NAȚIONAL LIBERAL-voturi","TICA RĂZVAN-IULIAN-UNIUNEA SALVAȚI ROMÂNIA-voturi","BUDURNOIU GABRIEL-PARTIDUL S.O.S. ROMÂNIA-voturi"
17,DOLJ,"CAMINUL CULTURAL",352,GALICIUICA,74891,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:30:32",1143,1099,2,6,36,785,741,2,6,36,752,33,1200,415,360,58,304,18,12
