precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","COJOCARU DOREL-voturi"
41,VRANCEA,"CAMIN CULTURAL(SALA FESTIVITATI)",105,BÂRSEŞTI,175224,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:45:43",1145,1056,0,42,47,786,697,0,42,47,764,22,1216,430,52,354,331,27
