precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ BREZOAELE",153,BREZOAELE,101341,2,PART,PRCNCT,CL,CL_SV,"2024-06-12 18:00:07",1080,1031,2,27,20,853,806,0,27,20,843,9,1156,303,310,37,496
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ BREZOAIA",155,BREZOAELE,101341,3,PART,PRCNCT,CL,CL_SV,"2024-06-12 18:08:55",990,963,0,10,17,814,787,0,10,17,787,24,1063,249,261,33,493
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ BREZOAIA",154,BREZOAELE,101341,2,PART,PRCNCT,CL,CL_SV,"2024-06-12 17:58:08",790,770,0,11,9,644,624,0,11,9,633,11,857,213,217,36,380
