precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
15,COVASNA,"CĂMINUL CULTURAL RECI",179,RECI,64773,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:22:18",1217,1187,0,3,27,649,619,0,3,27,625,24,1200,551,625
15,COVASNA,"CĂMINUL CULTURAL SACIOVA",182,RECI,64773,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:13:49",114,104,0,4,6,79,69,0,4,6,76,3,200,121,76
15,COVASNA,"CASA PAROHIALĂ-ANINOASA",180,RECI,64773,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:07:29",338,335,0,2,1,156,153,0,2,1,146,10,400,244,146
15,COVASNA,"ŞCOALA PRIMARĂ BITA",181,RECI,64773,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:32:43",212,200,2,3,7,135,125,0,3,7,132,3,220,85,132
