precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
5,BIHOR,"CAMINUL CULTURAL",541,SÂMBĂTA,31057,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:14:30",304,256,1,29,18,243,195,1,29,18,236,7,298,55,114,59,38,25
5,BIHOR,"CAMINUL CULTURAL",542,SÂMBĂTA,31057,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:04:15",118,98,0,14,6,91,72,0,14,5,86,5,115,24,39,42,3,2
5,BIHOR,"CAMINUL CULTURAL",545,SÂMBĂTA,31057,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:06:05",118,96,0,14,8,89,67,0,14,8,85,4,120,31,33,36,7,9
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2 ZĂVOIU",546,SÂMBĂTA,31057,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:20:53",237,178,0,46,13,200,142,0,46,12,197,3,209,9,54,106,6,31
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3 OGEȘTI",543,SÂMBĂTA,31057,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:08:27",170,155,0,4,11,141,126,0,4,11,138,3,184,43,74,53,7,4
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR.4 ROGOZ",544,SÂMBĂTA,31057,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:32:37",241,214,0,13,14,186,159,0,13,14,181,5,241,55,69,88,6,18
