precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi"
40,VÂLCEA,"GRĂDINIŢA DEZROBIŢI",229,FRÂNCEŞTI,169896,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:26:48",558,546,1,11,0,333,321,1,11,0,304,29,600,267,52,70,162,10,0,3,7
40,VÂLCEA,"GRĂDINIŢA NEGRENI",230,FRÂNCEŞTI,169896,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:04:39",376,371,0,5,0,239,234,0,5,0,227,12,410,171,67,6,125,25,1,0,3
40,VÂLCEA,"GRĂDINIŢA VIIŞOARA",233,FRÂNCEŞTI,169896,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:14:13",228,219,0,9,0,147,138,0,9,0,137,10,241,94,24,9,92,4,7,0,1
40,VÂLCEA,"ŞCOALA CU CLASELE I-VIII FRÎNCEŞTI",227,FRÂNCEŞTI,169896,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:07:22",591,587,0,4,0,309,305,0,4,0,305,4,650,341,51,11,216,20,1,1,5
40,VÂLCEA,"ŞCOALA GENERALĂ CU CLASELE I-IV COŞANI",228,FRÂNCEŞTI,169896,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:10:30",1120,1114,2,4,0,452,448,0,4,0,424,28,1230,778,92,42,230,20,9,7,24
40,VÂLCEA,"ŞCOALA GENERALĂ CU CLASELE I-IV SURPATE",232,FRÂNCEŞTI,169896,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:24:25",641,638,0,3,0,374,371,0,3,0,352,22,798,424,70,58,144,43,2,1,34
40,VÂLCEA,"ȘCOALA GENERALĂ CU CLASELE I-VIII GENUNENI",231,FRÂNCEŞTI,169896,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:57:08",611,603,1,7,0,376,368,1,7,0,366,10,660,284,90,26,229,7,8,0,6
