precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
14,CONSTANŢA,"SCOALA GIMNAZIALA NR. 1 LIMANU",465,LIMANU,60632,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 11:45:39",1513,1495,0,9,9,769,751,0,9,9,752,15,1639,872,65,79,498,110
14,CONSTANŢA,"SCOALA GIMNAZIALA NR. 1 LIMANU",464,LIMANU,60632,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 10:59:05",1451,1430,8,6,7,763,750,0,6,7,735,28,1568,805,68,68,476,123
14,CONSTANŢA,"SCOALA GIMNAZIALA NR. 2 -2 MAI",466,LIMANU,60632,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 12:01:03",1328,1305,5,11,7,726,708,0,11,7,696,30,1401,675,180,56,402,58
14,CONSTANŢA,"SCOALA GIMNAZIALA NR.2- 2 MAI",467,LIMANU,60632,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 11:35:18",852,839,0,9,4,852,839,0,9,4,837,15,1570,718,191,68,486,92
