precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NILĂ ION-CIPRIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","PĂUN MARIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","VASILE MARIAN-CĂTĂLIN-PARTIDUL NAȚIONAL LIBERAL-voturi"
16,DÂMBOVIŢA,"GRĂDINIȚA DE COPII",173,CIOCĂNEŞTI,101840,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:29:19",378,377,0,1,0,287,286,0,1,0,274,13,410,123,215,55,4
16,DÂMBOVIŢA,"ȘCOALA CU CLASELE I - VIII CIOCĂNEȘTI",172,CIOCĂNEŞTI,101840,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:37:00",945,938,0,7,0,669,662,0,7,0,657,12,1030,361,434,205,18
16,DÂMBOVIŢA,"ȘCOALA CU CLASELE I-VIII CIOCĂNEȘTI",171,CIOCĂNEŞTI,101840,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:44:43",783,771,2,10,0,552,542,0,10,0,531,21,850,298,342,174,15
16,DÂMBOVIŢA,"ȘCOALA CU CLASELE I-VIII URZICEANCA",174,CIOCĂNEŞTI,101840,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:05:27",1144,1130,0,10,4,870,856,0,10,4,859,11,1240,370,646,207,6
16,DÂMBOVIŢA,"ȘCOALA CU CLASELE I-VIII VIZUREȘTI",175,CIOCĂNEŞTI,101840,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:18:01",905,900,1,4,0,583,578,1,4,0,571,6,990,413,443,123,5
