precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARDOS NICU-PARTIDUL SOCIAL DEMOCRAT-voturi","ANIŢA-ENACHE ADRIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","IONESCU GEORGE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ILIESCU STELIAN-NICU-FORȚA DREPTEI-voturi","CIOCHINĂ SANDU-PARTIDUL MIȘCAREA POPULARĂ-voturi"
41,VRANCEA,"SCOALA GIMNAZIALĂ OBREJIŢA",233,OBREJIŢA,178947,1,PART,PRCNCT,P,P_SV,"2024-06-10 13:02:31",1304,1240,2,14,48,874,811,1,14,48,848,26,1427,553,339,479,12,9,9
