precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","FORȚA DREPTEI-voturi"
18,GALAŢI,"CĂMIN CULTURAL UMBRĂREȘTI",218,"ORAŞ TÂRGU BUJOR",75472,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:01:17",886,860,0,8,18,481,455,0,8,18,467,14,965,484,210,239,18
18,GALAŢI,"GRĂDINIŢA MOSCU",217,"ORAŞ TÂRGU BUJOR",75472,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:43:39",969,933,0,5,31,556,520,0,5,31,541,15,1060,504,197,312,32
18,GALAŢI,"GRADINIŢA NR.2 CĂSUŢA PITICILOR",214,"ORAŞ TÂRGU BUJOR",75472,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:18:04",1883,1866,0,8,9,323,306,0,8,9,306,17,2075,1752,83,207,16
18,GALAŢI,"GRADINIŢA NR.2 CĂSUŢA PITICILOR",213,"ORAŞ TÂRGU BUJOR",75472,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:29:22",1919,1902,0,4,13,403,386,0,4,13,380,23,2126,1723,157,195,28
18,GALAŢI,"LICEUL TEHNOLOGIC ” EREMIA GRIGORESCU”",216,"ORAŞ TÂRGU BUJOR",75472,3,PART,PRCNCT,CL,CL_SV,"2024-06-14 21:52:02",986,967,0,7,12,559,540,0,7,12,534,25,1080,521,238,253,43
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”GRIGORE HAGIU”",215,"ORAŞ TÂRGU BUJOR",75472,3,PART,PRCNCT,CL,CL_SV,"2024-06-14 21:42:31",1889,1872,0,5,12,625,608,0,5,12,601,24,2079,1454,224,327,50
