precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"COJOC NECULAI-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ACATRINEI ANDREI-PARTIDUL NAȚIONAL LIBERAL-voturi","COZAN VASILE-PARTIDUL SOCIAL DEMOCRAT-voturi"
35,SUCEAVA,"CAMIN CULTURAL GLODU",416,PANACI,149682,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:04:33",260,253,0,7,0,118,111,0,7,0,108,10,303,185,5,37,66
35,SUCEAVA,"SCOALA CU CLASELE I-IV COVERCA",415,PANACI,149682,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:10:55",650,646,0,4,0,361,357,0,4,0,352,9,694,333,8,73,271
35,SUCEAVA,"ȘCOALA CU CLASELE I-IV PĂLTINIȘ",417,PANACI,149682,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:16:07",271,271,0,0,0,124,124,0,0,0,117,7,319,195,0,56,61
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ PANACI",414,PANACI,149682,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:33:22",658,655,0,3,0,416,413,0,3,0,409,7,703,287,29,54,326
