precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"CASA PRAZNICALĂ A PAROHIEI MIEREA",406,VERNEŞTI,50102,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:42:28",396,390,0,6,0,204,198,0,6,0,199,5,440,236,139,32,16,12
10,BUZĂU,"GRĂDINIȚA CU PROGRAM NORMAL NIȘCOV",407,VERNEŞTI,50102,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:15:39",1060,1050,1,8,1,510,501,0,8,1,489,21,1160,650,294,49,58,88
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”NICOLAE IOAN JILINSCHI” VERNEȘTI",403,VERNEŞTI,50102,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:43:24",2064,2051,3,10,0,1027,1017,0,10,0,1003,24,2290,1263,769,61,93,80
10,BUZĂU,"ŞCOALA GIMNAZIALĂ SAT CINDEŞTI",405,VERNEŞTI,50102,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:49:27",1316,1316,0,0,0,656,656,0,0,0,622,34,1460,804,364,41,187,30
10,BUZĂU,"ŞCOALA GIMNAZIALĂ SAT CÎNDEȘTI",404,VERNEŞTI,50102,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:16:27",1385,1381,0,4,0,707,703,0,4,0,655,52,1520,813,398,47,193,17
10,BUZĂU,"ŞCOALA GIMNAZIALĂ ”VASILE ALDEA” ZOREȘTI",409,VERNEŞTI,50102,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:45:34",1102,1093,1,8,0,583,575,0,8,0,563,20,1200,617,407,62,53,41
10,BUZĂU,"ŞCOALA PRIMARĂ SĂSENII NOI",408,VERNEŞTI,50102,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:13:16",294,286,0,8,0,152,144,0,8,0,149,3,312,160,110,5,13,21
