precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MODOACĂ DUMITRU-PARTIDUL NAȚIONAL LIBERAL-voturi","MANŢOG ION-PARTIDUL SOCIAL DEMOCRAT-voturi","CHIOTAN BOBI-VICTOR-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
27,MEHEDINŢI,"CAMIN CULTURAL ILOVĂŢ",198,ILOVĂŢ,112263,1,PROV,PRCNCT,P,P_SV,"2024-06-10 19:46:18",1210,918,1,241,50,954,663,0,241,50,916,34,1193,239,378,534,4
