precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - FORȚA DREPTEI-voturi","PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
31,PRAHOVA,"CASA DE CULTURĂ ”MIHAI EMINESCU”",203,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:01:02",830,822,0,7,1,515,507,0,7,1,501,14,900,385,86,104,232,15,13,1,50
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL, NR.1",200,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:55:46",1435,1413,0,5,17,874,853,0,5,16,794,80,1645,771,215,100,419,17,11,9,23
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TEODOR DIAMANT”",204,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:46:26",978,968,0,6,4,558,548,0,6,4,543,15,1100,542,131,92,226,18,23,4,49
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",197,"ORAŞ BOLDEŞTI-SCĂENI",131069,3,PART,PRCNCT,CL,CL_SV,"2024-06-19 12:47:10",976,949,1,9,17,582,556,0,9,17,569,13,1100,518,145,160,200,6,13,8,37
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",198,"ORAŞ BOLDEŞTI-SCĂENI",131069,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 15:17:53",1120,1111,0,7,2,685,676,0,7,2,668,14,1200,518,162,168,261,23,21,7,26
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",199,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:20:03",1265,1239,0,17,9,717,691,0,17,9,699,18,1300,577,162,162,282,19,23,12,39
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ NR.2",201,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:23:15",901,889,0,7,5,575,563,0,7,5,556,19,1000,425,112,141,226,15,13,3,46
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ NR.2",202,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 17:36:43",1036,1022,0,10,4,642,628,0,10,4,626,16,1100,458,120,140,310,16,16,4,20
31,PRAHOVA,"ȘCOALA PRIMARĂ SECIU",205,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:30:54",816,804,0,6,6,525,513,0,6,6,503,22,900,375,140,100,222,17,13,1,10
