precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
5,BIHOR,"CĂMINUL CULTURAL PETREASA",517,REMETEA,30719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:56:48",368,357,1,3,7,223,212,1,3,7,216,7,392,169,124,90,2
5,BIHOR,"CĂMINUL CULTURAL ŞOIMUŞ",518,REMETEA,30719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:54:32",99,94,0,4,1,65,60,0,4,1,65,0,107,42,20,44,1
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR 1",514,REMETEA,30719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:48:34",680,672,1,2,5,461,453,1,2,5,449,12,746,285,148,114,187
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR 2",516,REMETEA,30719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:59:13",900,857,1,8,34,735,692,1,8,34,724,11,980,245,560,160,4
5,BIHOR,"ȘCOALA PRIMARĂ NR. 2",515,REMETEA,30719,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:08:06",295,277,0,5,13,226,208,0,5,13,223,3,318,92,174,48,1
