precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
10,BUZĂU,"ŞCOALA CU CLS.I-IV SLOBOZIA",191,CĂTINA,45959,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:08:01",167,156,0,6,5,120,109,0,6,5,119,1,179,59,102,4,13
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR.1 CĂTINA",189,CĂTINA,45959,4,PART,PRCNCT,CL,CL_SV,"2024-06-10 12:47:00",581,544,0,14,23,418,381,0,14,23,408,10,644,226,268,24,116
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NR.2 CORBU",190,CĂTINA,45959,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 13:23:41",754,630,0,92,32,563,442,0,92,29,542,21,700,137,314,49,179
10,BUZĂU,"ŞCOALA PRIMARĂ NR.1 VALEA CĂTINEI",192,CĂTINA,45959,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:35:49",375,330,0,15,30,274,231,0,15,28,271,3,401,127,202,19,50
10,BUZĂU,"ŞCOALA PRIMARĂ NR.2 ZELETIN",193,CĂTINA,45959,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:03:03",169,162,0,7,0,54,47,0,7,0,53,1,178,124,45,3,5
