precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
40,VÂLCEA,"CĂMIN CULTURAL RUDA",179,BUDEŞTI,168791,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:12:29",469,458,0,11,0,277,266,0,11,0,265,12,510,233,64,3,30,168
40,VÂLCEA,"CASA CĂSĂTORIILOR DIN CADRUL CLĂDIRII BIBLIOTECII COMUNALE",173,BUDEŞTI,168791,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:07:35",1399,1371,5,20,3,798,775,0,20,3,788,10,1489,691,125,32,52,579
40,VÂLCEA,"GRĂDINIȚA CU PROGRAM NORMAL SAT BERCIOIU",176,BUDEŞTI,168791,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:21:50",309,300,1,7,1,195,186,1,7,1,186,9,330,135,30,4,10,142
40,VÂLCEA,"GRĂDINIȚA CU PROGRAM NORMAL SAT LINIA",177,BUDEŞTI,168791,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:46:30",575,559,2,12,2,280,266,0,12,2,270,10,620,340,43,22,17,188
40,VÂLCEA,"GRĂDINIȚA CU PROGROGRAM NORMAL SAT LINIA",178,BUDEŞTI,168791,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:01:28",917,907,2,8,0,461,453,0,8,0,447,14,1000,539,73,80,37,257
40,VÂLCEA,"ŞCOALA PRIMARĂ SAT BÂRSEŞTI",175,BUDEŞTI,168791,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:58:04",777,766,1,10,0,491,481,0,10,0,477,14,840,349,161,13,32,271
40,VÂLCEA,"ŞCOALA PRIMARĂ SAT BARZA",174,BUDEŞTI,168791,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:08:28",906,898,0,7,1,550,542,0,7,1,538,12,990,440,168,21,40,309
