precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"AMBRUS ANDOR-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","AMBRUS GELLÉRT-ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
21,HARGHITA,"PRIMĂRIA LUNCA DE SUS",169,"LUNCA DE SUS",84754,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:56:56",1343,1335,1,7,0,706,699,0,7,0,675,31,1400,694,547,128
21,HARGHITA,"ŞCOALA GIMNAZIALĂ IZVORUL TROTUŞULUI",171,"LUNCA DE SUS",84754,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:22:32",592,588,0,4,0,292,288,0,4,0,281,11,700,408,248,33
21,HARGHITA,"ŞCOALA PRIMARĂ COMIAT",170,"LUNCA DE SUS",84754,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:37:05",308,300,1,7,0,161,154,0,7,0,156,5,300,139,139,17
21,HARGHITA,"ŞCOALA PRIMARĂ PĂLTINIŞ-CIUC",172,"LUNCA DE SUS",84754,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:35:22",432,426,2,4,0,205,201,0,4,0,198,7,500,295,167,31
