precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NICOLESCU ŞTEFAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","LUNGU DANIEL-PARTIDUL NAȚIONAL LIBERAL-voturi","NECŞUŢ CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","CUCU ROBERTINO-IONEL-PARTIDUL S.O.S. ROMÂNIA-voturi"
30,OLT,"GRĂDINIȚA CU PROGRAM NORMAL",232,IPOTEŞTI,130348,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:57:19",1226,1210,0,16,0,819,803,0,16,0,782,37,1392,573,17,86,666,13
