precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MIHĂILĂ NICOLAE-PARTIDUL SOCIAL DEMOCRAT-voturi"
23,IALOMIŢA,"ŞCOALA CU CLASELE I – IV BUEŞTI",120,BUEŞTI,179793,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:29:57",803,753,0,21,29,579,529,0,21,29,578,1,859,280,578
