precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"AVRAM ILIE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TOLOMEIU CLAUS-COSMIN-PARTIDUL SOCIAL DEMOCRAT-voturi","AVRAM DRAGOMIR-UNIUNEA SALVAȚI ROMÂNIA-voturi","TOADER BENIAMIN-PARTIDUL NAȚIONAL LIBERAL-voturi","PAŞCA MARIUS-MIRCEA-PARTIDUL S.O.S. ROMÂNIA-voturi"
1,ALBA,"PRIMĂRIA COMUNEI POIANA VADULUI",342,"POIANA VADULUI",6271,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:20:50",870,817,0,30,23,652,599,0,30,23,644,8,929,277,41,266,15,307,15
