precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TRIŞCĂ IONEL-PARTIDUL SOCIAL DEMOCRAT-voturi","NEAGU NECULAI-PARTIDUL NAȚIONAL LIBERAL-voturi","PASCU MARIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TRIŞCĂ LEONIDA-ION-PARTIDUL S.O.S. ROMÂNIA-voturi"
38,TULCEA,"CENTRUL SOCIAL DE ZI PENTRU PERSOANE DEFAVORIZATE",124,GRINDU,160458,2,PART,PRCNCT,P,P_SV,"2024-06-10 07:45:04",1069,995,0,19,55,709,635,0,19,55,685,24,1172,463,91,362,32,200
