precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BALEA MARIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ROMAN GEORGE-CRISTIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","MITREA TRAIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","STOICA CĂTĂLIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ACHIMAŞ CRISTIAN-LUCIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
23,IALOMIŢA,"FOSTA ŞCOALA NR. 1",88,"ORAŞ ŢĂNDĂREI",92765,4,PART,PRCNCT,P,P_SV,"2024-06-10 09:57:24",1098,1095,0,3,0,270,267,0,3,0,248,22,1241,971,7,197,18,7,19
23,IALOMIŢA,"LICEUL TEHNOLOGIC ȚĂNDĂREI",80,"ORAŞ ŢĂNDĂREI",92765,2,PART,PRCNCT,P,P_SV,"2024-06-10 10:21:28",1362,1354,1,5,2,504,497,0,5,2,488,16,1476,972,91,227,59,37,74
23,IALOMIŢA,"LICEUL TEHNOLOGIC ȚĂNDĂREI (ȘCOALA GIMNAZIALĂ NR. 1)",85,"ORAŞ ŢĂNDĂREI",92765,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:43:46",1546,1538,1,7,0,487,480,0,7,0,464,23,1690,1203,44,258,39,26,97
23,IALOMIŢA,"LICEUL TEHNOLOGIC ȚĂNDĂREI (ȘCOALA GIMNAZIALĂ NR. 1)",86,"ORAŞ ŢĂNDĂREI",92765,2,PART,PRCNCT,P,P_SV,"2024-06-10 05:25:57",969,962,0,7,0,190,183,0,7,0,170,20,1050,860,3,154,7,2,4
23,IALOMIŢA,"LICEUL TEORETIC ’’PAUL GEORGESCU’’",81,"ORAŞ ŢĂNDĂREI",92765,2,PART,PRCNCT,P,P_SV,"2024-06-10 17:50:28",1166,1148,1,8,9,396,379,0,8,9,382,14,1300,904,45,259,40,11,27
23,IALOMIŢA,"LICEUL TEORETIC ’’PAUL GEORGESCU’’",82,"ORAŞ ŢĂNDĂREI",92765,3,PART,PRCNCT,P,P_SV,"2024-06-13 15:53:06",846,834,2,6,4,334,324,0,6,4,320,14,900,566,40,140,68,22,50
23,IALOMIŢA,"SALĂ DE SPORT CLUB SPORTIV VICTORIA ȚĂNDĂREI",87,"ORAŞ ŢĂNDĂREI",92765,3,PART,PRCNCT,P,P_SV,"2024-06-13 15:58:03",1618,1601,0,15,2,492,475,0,15,2,477,15,1850,1358,73,237,59,53,55
23,IALOMIŢA,"ȘCOALA GIMNAZIALĂ ”SPIRU HARET” ȚĂNDĂREI",83,"ORAŞ ŢĂNDĂREI",92765,2,PART,PRCNCT,P,P_SV,"2024-06-10 16:42:17",1461,1444,0,11,6,562,545,0,11,6,552,10,1592,1030,73,249,95,39,96
23,IALOMIŢA,"ȘCOALA GIMNAZIALĂ ”SPIRU HARET” ȚĂNDĂREI",84,"ORAŞ ŢĂNDĂREI",92765,3,PART,PRCNCT,P,P_SV,"2024-06-10 15:12:40",1560,1552,1,5,2,494,487,0,5,2,468,26,1700,1206,74,275,43,17,59
