precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DIMA TOADER-PARTIDUL SOCIAL DEMOCRAT-voturi","ANDON MIHAI-PARTIDUL NAȚIONAL LIBERAL-voturi","PRĂJICA CORNEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
39,VASLUI,"ŞCOALA GIMNAZIALĂ ”ANASTASIE FĂTU” BEREZENI- CORP 1",208,BEREZENI,162498,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:49:03",1032,1019,1,10,2,554,542,0,10,2,539,15,1200,646,246,86,207
39,VASLUI,"ȘCOALA GIMNAZIALĂ ”ANASTASIE FĂTU” BEREZENI-CORP 2 SATU NOU",212,BEREZENI,162498,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:31:14",1151,1132,0,19,0,608,589,0,19,0,594,14,1200,592,191,119,284
39,VASLUI,"ŞCOALA GIMNAZIALĂ ”ANASTASIE FĂTU” BEREZENI- CORP 3",209,BEREZENI,162498,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:17:31",688,683,0,5,0,355,350,0,5,0,348,7,770,415,198,40,110
39,VASLUI,"ŞCOALA GIMNAZIALĂ RÎNCENI",211,BEREZENI,162498,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:36:38",415,401,1,8,5,202,189,0,8,5,197,5,450,248,80,25,92
39,VASLUI,"ŞCOALA PRIMARĂ MUŞATA",210,BEREZENI,162498,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:05:34",357,350,0,7,0,188,181,0,7,0,185,3,380,192,32,46,107
39,VASLUI,"ŞCOALA PRIMARĂ STUHULEŢ",213,BEREZENI,162498,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:56:32",164,158,0,6,0,74,68,0,6,0,69,5,170,96,11,12,46
