precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
40,VÂLCEA,"GRĂDINIŢA ULMETU",196,COPĂCENI,169182,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:22:50",1052,1029,0,23,0,679,656,0,23,0,641,38,1160,481,96,112,425,8
40,VÂLCEA,"ȘCOALA CU CLASELE I-IV BĂLTENI",197,COPĂCENI,169182,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:32:43",296,285,1,10,0,190,180,0,10,0,178,12,320,130,54,29,94,1
40,VÂLCEA,"ŞCOALA CU CLASELE I-IV VEŢELU",199,COPĂCENI,169182,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:13:45",428,423,0,5,0,269,264,0,5,0,259,10,476,207,93,35,131,0
40,VÂLCEA,"ȘCOALA CU CLASELE I-VIII - HOTĂRASA",198,COPĂCENI,169182,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:14:34",297,284,0,13,0,210,197,0,13,0,203,7,310,100,44,7,152,0
