precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CONSTANTIN GHEORGHE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PEIA IOAN-AUREL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","MURĂRESCU GIGI-ALIANȚA ELECTORALĂ PSD-PUSL-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL DUBEŞTI",494,"OHABA LUNGĂ",157969,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:17:08",194,183,0,4,7,151,140,0,4,7,144,7,200,49,4,51,89
37,TIMIŞ,"CĂMINUL CULTURAL IERŞNIC",495,"OHABA LUNGĂ",157969,2,PART,PRCNCT,P,P_SV,"2024-06-10 09:27:40",132,105,1,17,9,115,89,0,17,9,111,4,129,14,0,18,93
37,TIMIŞ,"CĂMINUL CULTURAL OHABA LUNGĂ",493,"OHABA LUNGĂ",157969,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:39:56",338,307,0,19,12,250,219,0,19,12,246,4,350,100,3,88,155
37,TIMIŞ,"CĂMINUL CULTURAL OHABA ROMÂNĂ",496,"OHABA LUNGĂ",157969,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:49:04",149,124,0,10,15,149,124,0,10,15,145,4,170,21,0,55,90
