precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
27,MEHEDINŢI,"CLUBUL COPIILOR",70,"MUNICIPIUL ORŞOVA",110063,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 10:12:13",1189,1165,0,12,12,551,527,0,12,12,528,23,1284,733,186,139,173,30
27,MEHEDINŢI,"CLUBUL COPIILOR",69,"MUNICIPIUL ORŞOVA",110063,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:49:09",912,894,0,16,2,405,387,0,16,2,391,14,1012,607,106,91,168,26
27,MEHEDINŢI,"COLEGIUL TEHNIC DIERNA",71,"MUNICIPIUL ORŞOVA",110063,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:51:47",1361,1321,0,37,3,623,583,0,37,3,604,19,1503,880,156,122,278,48
27,MEHEDINŢI,"GRĂDINIŢA CORAMNIC",74,"MUNICIPIUL ORŞOVA",110063,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:55:21",348,319,2,25,2,217,189,1,25,2,212,5,367,150,92,35,76,9
27,MEHEDINŢI,"GRĂDINIŢA NUMĂRUL 3",73,"MUNICIPIUL ORŞOVA",110063,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 12:32:37",1421,1385,0,29,7,766,730,0,29,7,752,14,1534,768,178,228,279,67
27,MEHEDINŢI,"LICEUL TRAIAN LALESCU",67,"MUNICIPIUL ORŞOVA",110063,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:48:14",992,965,0,23,4,403,376,0,23,4,386,17,1071,668,121,83,164,18
27,MEHEDINŢI,"LICEUL TRAIAN LALESCU",68,"MUNICIPIUL ORŞOVA",110063,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:02:09",1172,1146,0,17,9,506,480,0,17,9,482,24,1277,751,175,111,175,21
27,MEHEDINŢI,"ȘCOALA CU CLASELE I-VIII PETRU DUMITRIU SUD",66,"MUNICIPIUL ORŞOVA",110063,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:06:11",1528,1493,5,28,2,736,705,1,28,2,717,19,1649,913,157,153,345,62
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII NUMĂRUL 1 NORD",72,"MUNICIPIUL ORŞOVA",110063,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:05:13",1208,1176,3,23,6,507,478,0,23,6,494,13,1298,791,127,95,240,32
