precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
2,ARAD,"GRĂDINIŢA CU PROGRAM NORMAL BÂRZEŞTI",185,ARCHIŞ,9832,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:21:02",129,122,0,2,5,104,97,0,2,5,103,1,140,36,6,39,58,0
2,ARAD,"GRĂDINIŢA CU PROGRAM NORMAL NERMIȘ",187,ARCHIŞ,9832,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:41:56",158,149,1,4,4,128,120,0,4,4,127,1,170,42,24,58,39,6
2,ARAD,"PRIMĂRIA COMUNEI ARCHIŞ",184,ARCHIŞ,9832,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:27:36",287,272,0,6,9,208,193,0,6,9,203,5,310,102,29,51,110,13
2,ARAD,"ŞCOALA GIMNAZIALĂ GROŞENI",186,ARCHIŞ,9832,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:21:02",630,607,1,5,17,464,442,0,5,17,453,11,680,216,17,126,296,14
