precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","FORȚA DREPTEI-voturi"
25,ILFOV,"SCOALA GIMNAZIALA NR.1 MOGOSOAIA",251,MOGOŞOAIA,179463,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:18:31",1523,1492,3,28,0,804,776,0,28,0,786,18,1600,796,50,425,103,162,28,18
25,ILFOV,"SCOALA GIMNAZIALA NR.1 MOGOSOAIA",250,MOGOŞOAIA,179463,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:08:50",1361,1319,7,35,0,818,782,1,35,0,803,15,1500,682,36,462,61,212,19,13
25,ILFOV,"SCOALA GIMNAZIALA NR.1 MOGOSOAIA -",252,MOGOŞOAIA,179463,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:48:03",1399,1375,2,22,0,845,822,1,22,0,834,11,1500,655,53,529,76,126,22,28
25,ILFOV,"SCOALA GIMNAZIALA NR.1 MOGOSOAIA -CORP B",253,MOGOŞOAIA,179463,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:38:19",1702,1677,0,25,0,1031,1006,0,25,0,990,41,1800,769,45,814,50,70,6,5
25,ILFOV,"SCOALA GIMNAZIALA NR.1 MOGOSOAIA -CORP B",254,MOGOŞOAIA,179463,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:15:54",1781,1733,0,48,0,1000,952,0,48,0,985,15,1928,928,50,360,82,420,53,20
