precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FRÎNCU CONSTANTIN-PARTIDUL NAȚIONAL LIBERAL-voturi","ZAHARIA ION-PARTIDUL SOCIAL DEMOCRAT-voturi","VLASIU IOAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"ŞCOALA GIMNAZIALA FLORICA",231,FLORICA,50564,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:03:28",1010,934,1,20,55,696,620,1,20,55,676,20,1081,385,62,566,48
