precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ROMÂNIA MARE-voturi"
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL",316,ŢIGĂNEŞTI,154834,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:08:54",1163,1134,0,2,27,700,671,0,2,27,674,26,1274,574,69,561,33,11
36,TELEORMAN,"ȘCOALA CU CLASELE I-IV",315,ŢIGĂNEŞTI,154834,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:53:29",794,776,0,1,17,794,776,0,1,17,769,16,1485,700,44,673,41,11
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”I.GH.DUCA”",317,ŢIGĂNEŞTI,154834,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:10:48",1441,1402,0,1,38,817,778,0,1,38,788,29,1540,723,62,675,48,3
