precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
19,GIURGIU,"AFTER SCHOOL VALEA DRAGULUI",232,"VALEA DRAGULUI",105776,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 10:31:15",1064,1034,0,18,12,861,831,0,18,12,850,11,1182,321,71,536,243
19,GIURGIU,"SCOALA GIMNAZIALA NR.1 VALEA DRAGULUI",231,"VALEA DRAGULUI",105776,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 18:11:43",1166,1116,0,20,30,978,928,0,20,30,963,15,1244,266,121,405,437
