precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GÎRBACI MIHAI-ALIN-PARTIDUL NAȚIONAL LIBERAL-voturi","BARBACARIU SILVIU-PARTIDUL SOCIAL DEMOCRAT-voturi","GRIGORAŞ CIPRIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
7,BOTOŞANI,"GRĂDINIŢA NR.2",115,"ORAŞ DARABANI",35946,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:23:25",1616,1612,0,0,4,572,568,0,0,4,552,20,1700,1128,457,79,16
7,BOTOŞANI,"LICEUL”DIMITRIE CANTEMIR",112,"ORAŞ DARABANI",35946,5,PART,PRCNCT,P,P_SV,"2024-06-10 08:19:40",1509,1502,1,5,1,586,580,0,5,1,571,15,1600,1014,466,67,38
7,BOTOŞANI,"ŞCOALA EŞANCA",119,"ORAŞ DARABANI",35946,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:01:11",255,248,0,7,0,111,104,0,7,0,104,7,299,188,84,17,3
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ ”LEON DĂNĂILĂ”",114,"ORAŞ DARABANI",35946,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:34:06",1611,1608,0,2,1,516,513,0,2,1,499,17,1800,1284,416,68,15
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ”LEON DĂNĂILĂ”",113,"ORAŞ DARABANI",35946,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:40:54",1629,1621,0,2,6,586,578,0,2,6,569,17,1800,1214,456,96,17
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 2 - DARABANI",116,"ORAŞ DARABANI",35946,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:50:39",991,980,0,5,6,379,368,0,5,6,369,10,1100,721,315,42,12
7,BOTOŞANI,"ŞCOALAL BAJURA",118,"ORAŞ DARABANI",35946,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:13:41",1507,1492,0,5,10,612,597,0,5,10,584,28,1600,988,508,64,12
7,BOTOŞANI,"ŞCOALA LIŞMĂNIŢA",120,"ORAŞ DARABANI",35946,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:49:42",531,520,0,11,0,257,246,0,11,0,241,16,689,432,207,28,6
7,BOTOŞANI,"ŞCOALA TEIOASA",117,"ORAŞ DARABANI",35946,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:10:30",1093,1082,0,7,4,424,413,0,7,4,410,14,1204,780,331,68,11
